,id,name,username,created_at,protected,verified,location,description,followers_count,following_count,tweet_count,account_type
184,382226270,Caio Deves,caio_deves,2011-09-29T18:08:17.000Z,FALSE,FALSE,"Caxias do Sul, Rio Grande do S",São tempos de fazer mas são tempos de mudar. Thau ❤,231,0,12611,1
185,374843633,Lydia Harrison,noomnim2499,2011-09-17T01:59:30.000Z,FALSE,FALSE,thailand,,5,0,26,1
186,379309492,Value Concepts LLC,ValueConcepts,2011-09-24T18:41:47.000Z,FALSE,FALSE,Philadelphia PA,Business valuation; intellectual property valuation / consulting; intangible asset valuation; intellectual capital assessment; early stage issues.,3,0,33,1
187,373791732,Kassandra Garcia,Sassy_Kassy37,2011-09-15T05:49:37.000Z,FALSE,FALSE,,"If you have Motivatoin, Dedication and Faith in God... There's NO WAY you could FAIL.",36,0,548,1
188,1.05E+18,Arpit Kaushik,ArpitKaushik1,2018-10-04T14:26:05.000Z,FALSE,FALSE,,,2,5,0,1
189,384275083,gonca ozyurt,goncaozyurt1,2011-10-03T11:52:07.000Z,FALSE,FALSE,,,2,0,25,1
190,382406795,Victoria Velez,CliffsBaby10,2011-09-30T00:58:52.000Z,FALSE,FALSE,Bayshore NY,"I love my family and friends. My soulmate. I like listening to music, being outdoors and the holidays oh and cooking!",11,0,49,1
191,387243265,Pankaj Patil,PankajPatil2557,2011-10-08T18:18:42.000Z,FALSE,FALSE,"Pune, India",Young India..MODIfied India!! Extreme Nationalist# Proud to be An Indian !!,59,569,643,1
192,406590542,spectrum,narniall,2011-11-06T22:32:58.000Z,FALSE,FALSE,Paradise,"Fangirl de día, actriz porno de noche. One Direction es mi todo.",800,0,10892,1
193,401046359,nakamura satomi,paraolife,2011-10-29T23:46:35.000Z,FALSE,FALSE,,,1,0,18,1
194,403557916,Gus  Cook,GusCook1,2011-11-02T17:28:09.000Z,FALSE,FALSE,,,5,0,15,1
195,409046838,wut Caiss,wutCaiss,2011-11-10T06:35:35.000Z,FALSE,FALSE,,,2,0,5,1
196,407235211,we love Obama,_itsrenn,2011-11-07T20:33:19.000Z,FALSE,FALSE,,"il figo nella foto è il mio idolo,lo amo tantissimo e lui ama me,un giorno sarà mio marito e avremo 42 figli anche se poi lui sarà arrestato per pedofilia #LOL",117,0,1039,1
197,409173218,Cammy,Cammy_Beleen,2011-11-10T11:21:13.000Z,FALSE,FALSE,"Chillan, Chile",Hincha de @udechile #SoyAzul      ❤ Enamorada ❤,929,0,2127,1
198,412354660,Denitsa Nikova,DenitsaNikova,2011-11-14T15:45:00.000Z,FALSE,FALSE,,,1,0,10,1
199,415067185,Ritanna Attanasi,RitannaA,2011-11-17T21:25:16.000Z,FALSE,FALSE,,Studentessa intraprendente.,26,0,187,1
200,418603495,Thibault de Rincques,tderincquesen,2011-11-22T11:08:03.000Z,FALSE,FALSE,,,6,0,10,1
201,426961482,Brooke Ellis,brookiee232,2011-12-02T22:47:55.000Z,FALSE,FALSE,"Canada, Ontario","My name's Brooke Ellis, hockey and filming's life, i loovee funny people more than chocolate, i love listening to people problems and timmmm hortons!",5,0,102,1
202,406590542,spectrum,narniall,2011-11-06T22:32:58.000Z,FALSE,FALSE,Paradise,"Fangirl de día, actriz porno de noche. One Direction es mi todo.",800,0,10892,1
203,401046359,nakamura satomi,paraolife,2011-10-29T23:46:35.000Z,FALSE,FALSE,,,1,0,18,1
204,403557916,Gus  Cook,GusCook1,2011-11-02T17:28:09.000Z,FALSE,FALSE,,,5,0,15,1
205,409046838,wut Caiss,wutCaiss,2011-11-10T06:35:35.000Z,FALSE,FALSE,,,2,0,5,1
206,407235211,we love Obama,_itsrenn,2011-11-07T20:33:19.000Z,FALSE,FALSE,,"il figo nella foto è il mio idolo,lo amo tantissimo e lui ama me,un giorno sarà mio marito e avremo 42 figli anche se poi lui sarà arrestato per pedofilia #LOL",117,0,1039,1
207,409173218,Cammy,Cammy_Beleen,2011-11-10T11:21:13.000Z,FALSE,FALSE,"Chillan, Chile",Hincha de @udechile #SoyAzul      ❤ Enamorada ❤,929,0,2127,1
208,412354660,Denitsa Nikova,DenitsaNikova,2011-11-14T15:45:00.000Z,FALSE,FALSE,,,1,0,10,1
209,415067185,Ritanna Attanasi,RitannaA,2011-11-17T21:25:16.000Z,FALSE,FALSE,,Studentessa intraprendente.,26,0,187,1
210,418603495,Thibault de Rincques,tderincquesen,2011-11-22T11:08:03.000Z,FALSE,FALSE,,,6,0,10,1
211,426961482,Brooke Ellis,brookiee232,2011-12-02T22:47:55.000Z,FALSE,FALSE,"Canada, Ontario","My name's Brooke Ellis, hockey and filming's life, i loovee funny people more than chocolate, i love listening to people problems and timmmm hortons!",5,0,102,1
212,427293966,алексей дудко,a_dudko,2011-12-03T10:39:48.000Z,FALSE,FALSE,,,4,0,15,1
213,441448797,[e]mily [m]organ,emiiee_mooshiie,2011-12-20T03:19:03.000Z,FALSE,FALSE,Australia,"Aussie Directioner & Mahomie ;) #nohate 
My Bestie Is A Smurf & Im A Leprechaun :P
 13/4/12 saw 1D",62,0,2670,1
214,427963946,Cynthia Nelson,CynnaLynn143,2011-12-04T05:28:57.000Z,FALSE,FALSE,,"Hey There, I'm Cynthia, Friends Call Me Cindy.! I Enjoy Listening To Music, Skateboard With My Buddies, and Drawing. (;  Tweet Me Up Brah.",16,0,122,1
215,433222125,Heather Norwood,sweetestscoop,2011-12-10T09:02:45.000Z,FALSE,FALSE,,,3,0,3,1
216,433472960,Honor♡A♡Girls♡Truth,QuoteGirltruth,2011-12-10T16:21:11.000Z,FALSE,FALSE,My House♡,Silence is A girls Biggest Cry.....,13,0,258,1
217,434433860,Kyler Sun,Kyler_Sun,2011-12-11T21:17:27.000Z,FALSE,FALSE,,,1,0,36,1
218,436843419,Ghanem Hajj Hassan,ghanem2073,2011-12-14T17:05:56.000Z,FALSE,FALSE,,,4,0,95,1
219,447556625,Keelin McMann,Keelin_McMann,2011-12-27T01:27:49.000Z,FALSE,FALSE,New York,Keelin...15..from New York! Follow 333,6,0,212,1
220,445906350,FRIDAYHUTROAD,GoddenBrittany,2011-12-25T02:07:06.000Z,FALSE,FALSE,BYRON BAY ,Australian ratbags,5,0,112,1
221,448216238,Malhação 2011,2011conectados,2011-12-27T19:08:22.000Z,FALSE,FALSE,,,14,0,8,1
222,449446418,David Zarghampour,davidycijtxr,2011-12-29T03:56:15.000Z,FALSE,FALSE,,,2,0,107,1
223,449703290,☨Alice☨,drollis99,2011-12-29T11:51:58.000Z,FALSE,FALSE,,12 years old and like to have fun:) im a crazy chick:),22,0,112,1
224,450214153,Jojo Suh,JojoSuh,2011-12-30T00:44:40.000Z,FALSE,FALSE,,,2,0,138,1
225,454253359,La xoxito09,comemelo20,2012-01-03T19:54:27.000Z,FALSE,FALSE,,xoxiko andante jiji. el dia 9 sali cn mi amore pichika k m lleba loka y lo amo es lo mejoh k konosi nunka jiji. muakis pa las enbidiosas.,16,0,84,1
226,464906882,5840,brunosrayban,2012-01-15T19:10:46.000Z,FALSE,FALSE,Italia,#TheMoonshineJungleTour #BangBang #Hooligans #Bruno Mars #EdSheeran #FUN,88,0,1318,1
227,465219507,gm ranspecial,gmranspecial,2012-01-16T03:20:43.000Z,FALSE,FALSE,,,14,0,10045,1
228,469015376,Destiny Fairweather,destmf,2012-01-20T04:23:46.000Z,FALSE,FALSE,"Memphis, TN","God made, Jesus saved, and Tennessee raised 🌾✝️🌻✨🐶☀️🍕🍤🍹🥇🏝🏕🎆🌅🎀🌀",310,270,3233,1
229,468698149,IJ,KILLER8719,2012-01-19T20:28:05.000Z,FALSE,FALSE,,,0,0,3,1
230,470839442,Chantal Nicholson,BellLa46,2012-01-22T06:22:31.000Z,FALSE,FALSE,,Come in 😍😍😍 https://t.co/5yJngQeai4,10,0,81,1
231,474774649,Carmen,Carmen_kristina,2012-01-26T10:11:54.000Z,FALSE,FALSE,Australia mate,You go glen coco!!!,89,0,593,1
232,479570725,.,rainsperfume,2012-01-31T14:39:22.000Z,FALSE,FALSE,,:):,924,1640,9557,1
233,479627920,Arancha Plata,AranchaPlata,2012-01-31T15:56:24.000Z,FALSE,FALSE,Granada,,127,177,1723,1
234,482894335,Hakan Kavak,hakan_106,2012-02-04T12:26:13.000Z,FALSE,FALSE,,FENERBAHÇE ♥,259,0,2394,1
235,480200756,John Alcorn,CorpseChrome,2012-02-01T07:05:30.000Z,FALSE,FALSE,,,5,0,127,1
236,482414027,Ahmed zizooooo,ahmedzizo66,2012-02-03T21:50:22.000Z,FALSE,FALSE,,عايش فى الامارات بس خلى بالك  اسكندرنى مفيش منه اتنين اهلاوي مدريدى منشستراوى  بردعاوي بلطجى من القله المندسه,117,0,7283,1
237,488096774,conor mccarthy,conormccarthy8,2012-02-10T02:34:03.000Z,FALSE,FALSE,,,3,0,12,1
238,488715402,Naandah ' Diias ',diias_naanda,2012-02-10T19:21:00.000Z,FALSE,FALSE,Brazil ,"Pra que ler issuh?
Não é mais fácil me
seguir logoh?
Dai vuxê me conhece
pelos meus posts!
Não se preocupe, sempre estarei twittando! :p",28,0,70,1
239,487572285,사랑은,Col0905Dpl,2012-02-09T14:17:48.000Z,FALSE,FALSE,,,0,0,81,1
240,497343562,Kaiji Band,kaiji_official,2012-02-19T21:58:58.000Z,FALSE,FALSE,Bandung,"Info : 08996999025 (pesha) 
        08562083104 (yudie)",52,0,271,1
241,499999939,Declan Nicol,DeclanYetiNicol,2012-02-22T18:06:01.000Z,FALSE,FALSE,,,10,0,24,1
242,490147235,lovemelody 95,lovemelody95,2012-02-12T08:17:49.000Z,FALSE,FALSE,kajang,nothing to say ...but i just wanna try out this thing hope i will find many friend,10,0,68,1
243,493533133,Jonathan Oliver,aa_jon,2012-02-15T22:12:40.000Z,FALSE,FALSE,,,2,0,16,1
244,528653875,hip hop 232,hiphop2321,2012-03-18T16:38:53.000Z,FALSE,FALSE,,,0,0,4,1
245,538148060,Viral Pasad,pasadviral,2012-03-27T13:12:04.000Z,FALSE,FALSE,,,9,94,285,1
246,529630091,Tom Old,TomOld123,2012-03-19T18:57:35.000Z,FALSE,FALSE,"Sunderland, UK","I eat, drink- basically- live football and support the best club in the North East, Sunderland AFC!!! I'm Sunderland TILL I DIE!!!",11,0,98,1
247,541923741,qhg,1152624769,2012-03-31T17:41:14.000Z,FALSE,FALSE,,,4,0,3,1
248,537997525,Jean Williams,JeanWilliams18,2012-03-27T08:58:17.000Z,FALSE,FALSE,,,13,1376,19,1
249,542806289,benjamin jesus,BenyiBkn,2012-04-01T19:51:53.000Z,FALSE,FALSE,,,2,0,14,1
250,558607876,Eleonora Di Croce,EleonoraDiCroce,2012-04-20T12:46:56.000Z,FALSE,FALSE,,ma spicciateme tutti casa,27,0,102,1
251,553376500,Jana Neumann,JanaNeumann4,2012-04-14T08:53:19.000Z,FALSE,FALSE,,,6,0,11,1
252,554593316,Kathy Cain,CainKacain,2012-04-15T19:46:31.000Z,FALSE,FALSE,,,4,504,20,1
253,575762929,Ashley James,AshleyJ14447621,2012-05-09T23:29:48.000Z,FALSE,FALSE,,,3,0,21,1
254,573141317,Kristin Lafayette,Angels_In_Loves,2012-05-07T00:23:46.000Z,FALSE,FALSE,Rome - Houston,I live in Houston and often also work in Rome. I am passionate about technology. Live life without thinking about tomorrow.,1,0,21,1
255,578839797,Dylan Owen,Dillido,2012-05-13T08:00:01.000Z,FALSE,FALSE,Cape Town,Music is the only reason I still exist... That and sex... And arguing... I like arguing.,53,0,681,1
256,605642429,Gerard Clements,gerardopstap,2012-06-11T18:36:17.000Z,FALSE,FALSE,,,3,0,32,1
257,587646058,cassandra,bitchy1996,2012-05-22T18:28:27.000Z,FALSE,FALSE,,,1,0,36,1
258,595548755,The Mr G...,MrGtexas_,2012-05-31T14:55:02.000Z,FALSE,FALSE,,,30,275,384,1
259,600098647,كريم زعرب,kreem_lave,2012-06-05T13:10:40.000Z,FALSE,FALSE,,,2,0,2,1
260,584884747,visual lover ,visuallover2007,2012-05-19T16:07:53.000Z,FALSE,FALSE,,,4,0,90,1
261,615664741,lexi ✌️,Eat_Mhy_Beauty,2012-06-23T00:41:50.000Z,FALSE,FALSE,Keara World♥ ,just hit the follow button.!,506,0,6355,1
262,616582732,₪..Îиdĭє βøч™..ஆ,indieboyboy,2012-06-23T23:43:24.000Z,FALSE,FALSE,▀▄▀▄ ▀ ▄▀ ▄ ▀▄▀▄▀▄ ▀ ▄▀ ▄ ▀▄▀,"✌ fiel amigo de Amigo de Gael García Márquez y Shakespirito, tambiem canto en la ducha.He ascendido sin necesidad de practicar sexo. (Anal)
◕‿◕◕‿◕◕‿◕ #indiew",3468,0,201,1
263,621031921,Skirt Russell,KaneNosh,2012-06-28T14:25:18.000Z,FALSE,FALSE,Glasgow,"""He used call me DN...... that stood for Deadly Nightshade""",351,1831,5545,1
264,617889569,Abayomi Taiwo,experttaiwo,2012-06-25T08:02:00.000Z,FALSE,FALSE,Nigeria,"Contact Us for All kinds of Visas,  Student, Tourist and Work Permit.",6,564,7,1
265,622830725,Aechi,Directionner_40,2012-06-30T13:48:55.000Z,FALSE,FALSE,Tunisie.,Aysha/15ans,107,0,359,1
266,621517730,Eike Batista Humor,eike_humor,2012-06-29T03:07:43.000Z,FALSE,FALSE,,Um homem humilde! Hehe,569,0,165,1
267,633796160,Ally Ross,T34M_Cut3N355,2012-07-12T14:57:17.000Z,FALSE,FALSE,"Pennsburg, PA",your favorite hoe,31,0,111,1
268,624854227,n,EisCanuck,2012-07-02T17:35:29.000Z,FALSE,FALSE,,,1,0,9,1
269,626884472,Ondra Dobeš,OndraDobe,2012-07-04T23:45:17.000Z,FALSE,FALSE,,,0,0,63,1
270,630890066,hannibal grueso,hannibalgrueso,2012-07-09T07:49:51.000Z,FALSE,FALSE,,,1,0,2,1
271,635862498,William Dinham,William13Dinham,2012-07-15T00:54:21.000Z,FALSE,FALSE,"Adelaide, South Australia","Football! 13, Collingwood! and Australia!",28,0,145,1
272,634674494,Bruno Honório,_honorio2012,2012-07-13T16:02:49.000Z,FALSE,FALSE,,Ciumento  Muito Ciumento  Ciumento pra Caralho  Eu Sou Da @JuuReesende,698,0,3541,1
273,707712558,Marcus Bartolomei,Mag1c_Marcus,2012-07-20T20:02:44.000Z,FALSE,FALSE,"mashpee, MA","#Crazy, #Young, #Reckless, #Pot_Head, #Self_Made, Chillin in the clouds. Follow me on instagram: @marcus_b07",70,0,351,1
274,748311499,opazarr,opazarr,2012-08-10T01:15:52.000Z,FALSE,FALSE,,,2,0,16,1
275,716288161,Frases ∞,LyzbethSolis1,2012-07-25T15:45:29.000Z,FALSE,FALSE,México D.F,En Esta Pagina Podras Encontrar Cualquier Tipo De Frases #Recomiendame ♥,220,0,2587,1
276,741384049,Безматерных Костя,cemancsh,2012-08-06T20:33:01.000Z,FALSE,FALSE,,,0,0,14,1
277,731484980,Brandi Lee Simpson,Brandi9099,2012-08-01T21:23:09.000Z,FALSE,FALSE,Arizonaaaa,"† Brandi Lee Simpson † June 15, 1995. Eighteen years of age. California born & raised. Living the life in Arizonaaa. Taken ♥",19,0,174,1
278,739297938,not in use,lisatroutman2,2012-08-05T21:48:13.000Z,FALSE,FALSE,,,300,2477,829,1
279,780807552,justin's wife ♡,Cmiina,2012-08-25T18:18:27.000Z,FALSE,FALSE,Bosnia and Herzegovina,"Hi guyz.My name is Jasmine.I'm from BiH. 15 years old.I love piercings and tattoo , and I'm proooooud BELiEBER ♡",5,0,117,1
280,785609322,chris daly,cdalybm,2012-08-27T22:25:06.000Z,FALSE,FALSE,Walsall,,8,0,15,1
281,821731524,michael pearson,scroobispip,2012-09-13T15:51:33.000Z,FALSE,FALSE,,,16,40,81,1
282,802814545,bibi prado,Pizza_doBruno,2012-09-04T17:04:27.000Z,FALSE,FALSE,bruno's bed and strip club ,"atrevida, abusada, debochada e ousada. @bandacine ♥ @radicalroots ♥",155,0,1710,1
283,810496314,aaron,AaronAaronram,2012-09-08T08:37:32.000Z,FALSE,FALSE,,,1,0,16,1
284,818423798,christinebaril,christinebaril,2012-09-11T23:38:47.000Z,FALSE,FALSE,,snapchat: christinebaril,388,0,66,1
285,807411049,12,sexii_Fitness,2012-09-06T18:59:05.000Z,FALSE,FALSE,kuwait,22 yrs old,31,0,59,1
286,815329680,Russell Perkins,RPsFeeling,2012-09-10T14:24:55.000Z,FALSE,FALSE,"Evansville, IN",What's up?,139,2836,284,1
287,848410002,Eric Martinez :),EricMar55921859,2012-09-27T01:01:23.000Z,FALSE,FALSE,,Hi,0,0,9,1
288,870506467,Yaél Brenda,breendacarc,2012-10-09T19:53:11.000Z,FALSE,FALSE,,"La mayor gloria no es nunca caer, sino levantarse siempre.",4,0,132,1
289,859892623,diego rodriguez,DieGui98,2012-10-03T15:37:28.000Z,FALSE,FALSE,,,2,0,11,1
290,882623100,anis roben,BigboxWww,2012-10-15T16:21:32.000Z,FALSE,FALSE,,,1,0,14,1
291,883951634,sopitchaya jangjil,sopitchayajangj,2012-10-16T07:44:52.000Z,FALSE,FALSE,,,1,0,24,1
292,901855128,ayesaha ahamed,ayeshaahamed,2012-10-24T13:49:08.000Z,FALSE,FALSE,,,8,1212,16,1
293,884470182,Fernanda Batista ,fefebat,2012-10-16T13:42:57.000Z,FALSE,FALSE,,,2,0,7,1
294,911380182,jose luis quispe,quispe_unico,2012-10-29T00:15:33.000Z,FALSE,FALSE,,,4,0,10,1
295,925253587,murat şahin,muratah27469096,2012-11-04T12:20:43.000Z,FALSE,FALSE,,,0,0,11,1
296,913531939,JJ's my boyfriend.,UnionJArmy_JJ,2012-10-30T00:11:40.000Z,FALSE,FALSE,,"Union J are just perfect. JJ, Josh, Jaymi and George♥ JJ's everything.",30,0,197,1
297,946825015,Alexis Mendes,DirtyPapy,2012-11-14T00:59:37.000Z,FALSE,FALSE,,"Belieber&Directioner 
[La base♥]  Allez aimez --- http://t.co/83zsXT4c",78,0,83,1
298,952534190,tristin james kunkel,tristin000,2012-11-16T22:40:21.000Z,FALSE,FALSE,,,1,0,107,1
299,957053462,RIHANNA,badgalririUK,2012-11-19T09:00:34.000Z,FALSE,FALSE,B A ☈ B A D O S,I love @rihanna,43,0,166,1
300,969709832,leandro,benfica126,2012-11-25T09:16:29.000Z,FALSE,FALSE,,j aime mallaury,6,0,62,1
301,940050242,바람의아들,jonghoekjung,2012-11-10T22:14:40.000Z,FALSE,FALSE,"Busan, Republic of Korea",야구단코치  우리의 포텐을  터트릴때가  이제왔어  우승하는걸  보여줘야한다.힘내자 나는 거인,29,746,154,1
302,988424593,Chris Sparrow,SPaRr0w92,2012-12-04T09:32:04.000Z,FALSE,FALSE,Johannesburg,Soccer fanatic. Sporty. Tall,10,0,62,1
303,998476884,Michele lambrecht,mich_lamb,2012-12-09T03:24:10.000Z,FALSE,FALSE,"Cape town, South Africa","Mother of three, lover of life :)",14,0,776,1
304,1057480033,Sam Goeyens,goeyens,2013-01-03T10:53:59.000Z,FALSE,FALSE,,Just close you're eyes. And enjoy the rollercoaster of life ❤❤,135,0,2787,1
305,1053940982,camiiibieber123 ,camiiibieber123,2013-01-02T01:48:47.000Z,FALSE,FALSE,,"justin bieber is my dream, Someday I want to be OLLG!! I Love U JB",122,0,338,1
306,1068021900,Patrick,Patsa11Patsa1,2013-01-07T10:59:49.000Z,FALSE,FALSE,,,29,0,73,1
307,1065872959,☊,yayoshair,2013-01-06T14:36:14.000Z,FALSE,FALSE,,"─ elsuenoconelmundodefamilyteenangels.
 marra y alai.♡ reir salva vidas.†",6,0,89,1
308,1093175736,Emanuel Olivera,Emanuel_TheDmon,2013-01-15T20:38:35.000Z,FALSE,FALSE,,,1,0,8,1
309,1104006685,seanryanh,seanryanh,2013-01-19T15:47:49.000Z,FALSE,FALSE,,,6,0,20,1
310,1130755363,szymon pindel,szymonpindel,2013-01-29T11:12:01.000Z,FALSE,FALSE,,,5,0,17,1
311,1119409220,justin_boy,bieber_boy2,2013-01-25T14:08:12.000Z,FALSE,FALSE,,"music is my escape from Bullshit of live @bierber_boy2
justin.1D.taylor...all the kind of music",24,0,802,1
312,1134111829,24K SOUL,FuckLeSysteme_,2013-01-30T13:35:34.000Z,FALSE,FALSE,Astral Plane taking LSD,Dreaming for a living. / IG: 24ksoul,180,0,4108,1
313,1168447896,saad majeed,saadmajeed3,2013-02-11T09:59:17.000Z,FALSE,FALSE,"Karachi,pakistan","Hey peeps !!! Itz saddy here .. Student ., age 18.... Like to smoke shisha and chinesse food .. DOB (2 dec)",19,0,100,1
314,1175887441,raph%el,ignoreance,2013-02-13T16:16:11.000Z,FALSE,FALSE,still into electra heart,hold me in your everlasting arms,14,0,1569,1
315,1325073512,virginia garcia,iluvme87767401,2013-04-03T17:23:07.000Z,FALSE,FALSE,,,44,0,35,1
316,1284385783,lalala,rumeysavrils,2013-03-20T21:58:38.000Z,FALSE,FALSE,,Anne Sözlüğü :),9,0,106,1
317,1329043890,jimmy tshepo,jimmyika14,2013-04-05T12:07:29.000Z,FALSE,FALSE,,,1,0,6,1
318,1344897643,Meladlove,meladlove54,2013-04-11T17:32:33.000Z,FALSE,FALSE,,,2,0,17,1
319,1332338988,Susanne Thorsson,st69_susanne,2013-04-06T19:48:05.000Z,FALSE,FALSE,,,2,0,105,1
320,1346628254,Jack Rosario,SkilletUltmate,2013-04-12T11:37:30.000Z,FALSE,FALSE,,,3,0,11,1
321,1370320080,Tom shaw,Tshawjr65,2013-04-21T19:05:52.000Z,FALSE,FALSE,,,4,0,8,1
322,1375133293,Vinyl,Sheluvsports,2013-04-23T17:51:02.000Z,FALSE,FALSE,West coast,"God-loving, family oriented, cooking sports lover",12,0,70,1
323,1397707274,jonathan liban,liban_27,2013-05-02T17:23:49.000Z,FALSE,FALSE,,,2,0,21,1
324,1440922196,desrousseaux,laurent17690,2013-05-19T11:26:06.000Z,FALSE,FALSE,,,2,0,6,1
325,1517197098,herbert hugo,herbertfhugo,2013-06-14T18:25:31.000Z,FALSE,FALSE,cavite city,onlyherberthugo,4,0,121,1
326,1444344528,Pamela Enderson,ola25012003,2013-05-20T17:53:23.000Z,FALSE,FALSE,,Gamer/MARVEL fan. Click at https://t.co/uqpfrbl2MJ,8,0,40,1
327,1488935384,PILLSBURY_DOUGHZER,Schoochwellard,2013-06-06T22:52:38.000Z,FALSE,FALSE,,,15,0,151,1
328,1514564498,Rafael Chirinos,cabimero11,2013-06-13T21:53:05.000Z,FALSE,FALSE,,,8,56,59,1
329,1649097247,Seth white,sdw54,2013-08-06T00:48:37.000Z,FALSE,FALSE,,,172,0,143,1
330,1601334367,baby posh,tillyparker13,2013-07-17T16:18:26.000Z,FALSE,FALSE,,,3,0,12,1
331,1564149578,Michael Mallon,michaelmallon8,2013-07-02T21:24:33.000Z,FALSE,FALSE,Cargin,Crossfit and Nutrition Coach @ Crossfit Antrim. Crossfit level 2. BWL Coach. Healthy Steps Nutrition. Dabble in Agriculture,298,0,1657,1
332,1564769749,Paddy mc donnell,PaddyDonnell,2013-07-03T03:31:03.000Z,FALSE,FALSE,cushendall ,Yes lad,9,0,58,1
333,1570256720,jenny,jenny84728667,2013-07-05T10:52:26.000Z,FALSE,FALSE,,,3,0,20,1
334,1695662832,Fat Skinny Girl ,FatSkinnyGrl,2013-08-24T06:12:22.000Z,FALSE,FALSE,,"if you won't say it, i will",1,0,27,1
335,1680869150,Dylan Hunter,noblesixxx76,2013-08-18T14:34:12.000Z,FALSE,FALSE,,•Losing doesn't make me want to quit. It makes me want to fight that much harder -Bear Bryant •God's number☝🏼,56,1095,436,1
336,1884004236,LOL,AinhoaLove69,2013-09-19T18:49:03.000Z,FALSE,FALSE,,Mi otro twitter: @AinhoaGallur Seguiidme•﹏•,15,0,94,1
337,1898768798,lvping,lvping7788,2013-09-24T00:15:37.000Z,FALSE,FALSE,People's Republic of China,just tobe myself,1,0,16,1
338,2166157626,Derein,derein_lights,2013-10-31T07:10:12.000Z,FALSE,FALSE,China,Derein laser lights&LED grow lights,27,0,101,1
339,2161512714,Casey L. Kelly,Clkelly6357,2013-10-28T19:53:36.000Z,FALSE,FALSE,,,4,0,8,1
340,2212318194,허우서ㅂ,Huh1989Daum,2013-11-24T11:17:24.000Z,FALSE,FALSE,,,4,0,18,1
341,2191854108,srinath516,srinath17121990,2013-11-13T07:40:59.000Z,FALSE,FALSE,uppal,,38,449,560,1
342,2203668501,Madelein Opperman,MadeleinOpperma,2013-12-01T20:43:50.000Z,FALSE,FALSE,Rustenburg,,7,0,7,1
343,2175869635,Мразь,JuicyAmpik,2013-11-05T11:13:28.000Z,FALSE,FALSE,,,3,0,2,1
344,2239104287,TYLER THE CREATOR,MrcampingT,2013-12-23T02:22:38.000Z,FALSE,FALSE,,,49,251,150,1
345,2330395927,Виктор Лисковский,visit2007,2014-02-06T14:40:54.000Z,FALSE,FALSE,,,16,1549,420,1
346,2285435588,Spencer Palmer,palmerspenc,2014-01-10T17:47:22.000Z,FALSE,FALSE,,,1,2019,11,1
347,2300232116,david,david54733,2014-01-19T19:45:05.000Z,FALSE,FALSE,,,0,140,29,1
348,2241454604,EMC,EMC_DJ,2013-12-11T22:30:59.000Z,FALSE,FALSE,,"Boo, you whore.",17,0,82,1
349,2292514352,jamu,MjhzJamu,2014-01-15T10:39:19.000Z,FALSE,FALSE,,,1,0,54,1
350,2300680321,Mie Sykes,KCATWVote1234,2014-01-20T03:11:49.000Z,FALSE,FALSE,,lolzor,16,0,95,1
351,2321748938,ervasusanti,Ervasukses99,2014-02-01T04:20:08.000Z,FALSE,FALSE,"Tanjungpinang,Kepri, Indonesia","Journalist, Photographer, Sidak News Indonesia, jadilah diri sendiri dan selalu berdo'a dan berusaha.",8,0,423,1
352,2419575637,Caitlin,Pug_Warlord,2014-03-30T21:54:03.000Z,FALSE,FALSE,,,3,0,47,1
353,2430957476,Srishti Mishra,nice2887,2014-04-06T20:18:43.000Z,FALSE,FALSE,,,1,0,39,1
354,2375629789,eric martin,martin100_eric,2014-03-06T16:44:59.000Z,FALSE,FALSE,,,1,0,4,1
355,2391049981,Shannon Bradshaw,sebasti34395859,2014-03-15T13:39:35.000Z,FALSE,FALSE,New York,Model \\\ Actress 🍏💃💅💋👗 https://t.co/4sp3v717AO,12,0,57,1
356,2400710559,O Alemão ,edupinto101,2014-03-10T23:42:07.000Z,FALSE,FALSE,,"16 anos, Braga",85,0,1087,1
357,2415557460,최윤창,cyccyc03,2014-03-28T07:45:22.000Z,FALSE,FALSE,,,3,0,51,1
358,2428136210,Cleopatra B,cleoxrecovering,2014-04-05T02:10:04.000Z,FALSE,FALSE,,"13, recovering from anorexia. Struggling atm.",2,0,144,1
359,2437929694,Anthony Sanchez,Keesan_8269,2014-03-26T13:56:55.000Z,FALSE,FALSE,"Dallas, Texas",,63,2106,1475,1
360,2469626431,Luis David Peluqueri,PeluqueriasLD,2014-04-29T17:00:03.000Z,FALSE,FALSE,Matriz - Sucursal Norte,Asesores de Imagen Profesionales,24,0,160,1
361,2484653273,Dani_elle,rogers_dani7,2014-04-14T17:41:39.000Z,FALSE,FALSE,,"To love is to lose, but always remember. CWU :)",80,4169,1270,1
362,2555521162,TransferNews42,TransferNews42,2014-05-20T15:27:22.000Z,FALSE,FALSE,,"Bringing the latest transfer news and rumours from around the world. 
Via a Former FA/UEFA agent.",90,0,64,1
363,2616877028,sfjh rhthtrs,badw0lf19,2014-07-11T07:22:37.000Z,FALSE,FALSE,,,1,0,83,1
364,2565918607,Larson cardwell,larson_cardwell,2014-06-13T20:56:22.000Z,FALSE,FALSE,,,2,0,4,1
365,2599080104,สุรศักดิ์ มามูล,bewzaswasd,2014-07-02T04:10:57.000Z,FALSE,FALSE,,,1,0,8,1
