,id,name,username,created_at,protected,verified,location,description,followers_count,following_count,tweet_count,account_type
149,24702915,Luis Fonsi,LuisFonsi,2009-03-16T14:58:39.000Z,FALSE,TRUE,PuertoRico/Miami,#NochePerfectaTour👇,9820930,317,12131,0
150,20432727,Marco Luque,MarcoLuque,2009-02-09T12:52:27.000Z,FALSE,FALSE,,"Guerreiro da paz, mensageiro da alegria!",8894687,359,24232,0
151,344801362,David Luiz,DavidLuiz_4,2011-07-29T16:17:52.000Z,FALSE,TRUE,Rio de Janeiro,"Enjoy the life!
🔴⚫️💥
https://t.co/6cHcpZY4nc…",8694770,201,2426,0
152,740336334,Gareth Bale,GarethBale11,2012-08-06T10:39:31.000Z,FALSE,TRUE,,@LAFC and @FAWales,19034697,142,1715,0
153,141664648,John Cena,JohnCena,2010-05-08T17:43:50.000Z,FALSE,TRUE,"West Newbury, MA","A forum of thoughts and perspectives designed to ignite conversations and actions leading to growth, and occasional self promotion. #NeverGiveUp #RiseAboveHate",13988455,463685,7320,0
154,46527223,Eugenio Derbez,EugenioDerbez,2009-06-11T23:57:30.000Z,FALSE,TRUE,Los Angeles / Mexico City,Estrenando Tik Tok ⬇️⬇️⬇️,11568052,777,10572,0
155,19028953,J. Cole,JColeNC,2009-01-15T17:08:04.000Z,FALSE,TRUE,,,14337487,411,2869,0
156,278235826,Elissa,elissakh,2011-04-06T21:53:47.000Z,FALSE,TRUE,beirut,Intl. Lebanese artist. Global awards winner. Rooted in #Mawtini Women’s rights advocate #Yamrayti. @erecordsmusic #ANAWBASS ➡️ https://t.co/qS1PEsVPTy,15777491,397,65362,0
157,25970331,Miranda Cosgrove,MirandaCosgrove,2009-03-23T07:49:51.000Z,FALSE,TRUE,Los Angeles,I cant complain but sometimes I still do,6943551,11445,7053,0
158,18228898,John Legend,johnlegend,2008-12-18T23:42:30.000Z,FALSE,TRUE,,Chrissy's husband. Father of Luna & Miles. #LoveInLasVegas The Residency in 2022. Tickets and VIP at https://t.co/W0YOsNZmGG. Drink like me: @lve_wines,13774289,1542,16764,0
159,110827653,Eva Longoria Baston,EvaLongoria,2010-02-02T22:31:26.000Z,FALSE,TRUE,,@risacookware @clubnecaxa @weareangelcity #casadelsoltequila #weareunbelievable,6818730,907,17914,0
160,78010944,سلمان العودة (معتقل),salman_alodah,2009-09-28T13:17:37.000Z,FALSE,FALSE,Saudi Arabia,بحكم اعتقال د. سلمان العودة ـ فرّج الله عنه ـ فهذا الحساب حالياً تحت إدارة ابنه د. عبد الله العودة,12917401,9,46586,0
161,426738834,David Villa,Guaje7Villa,2011-12-02T16:43:20.000Z,FALSE,TRUE,,"President at DV7 Group. Follow our projects at: @dv7soccer, @dsignatedplayer, @QueensboroFC, @DV7ManagementEN & @DV7Management. #DV7group #DV7Management",8858815,546,2812,0
162,209994211,Cher Lloyd,CherLloyd,2010-10-30T09:56:49.000Z,FALSE,TRUE,,"Contact: info@cherlloyd.com
🔥BADDEST with Imanbek OUT NOW🔥",6455844,9557,6497,0
163,29840295,Jessica Simpson,JessicaSimpson,2009-04-08T22:26:39.000Z,FALSE,TRUE,"Los Angeles, CA",Official Jessica Simpson Twitter 👡 @jscollection,6212232,300,2918,0
164,470307418,Nancy Ajram,NancyAjram,2012-01-21T16:32:54.000Z,FALSE,TRUE,Lebanon,,15503204,160,25735,0
165,246225682,Anderson Silva,SpiderAnderson,2011-02-02T11:46:11.000Z,FALSE,TRUE,,Bem-vindo ao perfil oficial de Anderson Silva. O maior lutador de MMA de todos os tempos. Mande o seu recado para o Spider.,7499672,304,3894,0
166,55033131,Ricardo Montaner,montanertwiter,2009-07-08T21:21:12.000Z,FALSE,TRUE,MIAMI,Ricardo Montaner's official Twitter - Instagram @montaner // FB : Ricardo.Montaner,9266028,435,59186,0
167,380399508,Little Mix,LittleMix,2011-09-26T15:50:00.000Z,FALSE,TRUE,United Kingdom,,11796225,26531,34907,0
168,42384760,Carmelo Anthony,carmeloanthony,2009-05-25T10:30:34.000Z,FALSE,TRUE,WORLDWIDE,Official Page of Carmelo Anthony. #STAYME7O,9281751,398,3439,0
169,30364057,Sarah Silverman,SarahKSilverman,2009-04-11T01:28:47.000Z,FALSE,TRUE,State of Palestine,We are on a planet in outer space,12132976,1814,20430,0
170,56631494,Shahid Kapoor,shahidkapoor,2009-07-14T06:58:48.000Z,FALSE,TRUE,,,15489331,97,7976,0
171,22733444,T-Raww,Tyga,2009-03-04T04:29:52.000Z,FALSE,TRUE,LA,,4881928,4070,12017,0
172,305085584,Roberto G. Bolaños,ChespiritoRGB,2011-05-25T16:25:49.000Z,FALSE,TRUE,"Cancún, México. ",Gracias por siempre...,6136896,20,3014,0
173,28638191,Nicole Polizzi,snooki,2009-04-03T19:53:24.000Z,FALSE,TRUE,My own world,"THE SNOOKI SHOP 🛍 32 Main Street, Madison NJ 🖤 508 Main Street, Beacon NY 💋",5947475,423,36400,0
174,789856765,marcelo tinelli,cuervotinelli,2012-08-29T18:05:27.000Z,FALSE,TRUE,Buenos aires,Padres de 5 hermosos hijos. Nacido en Bolivar(pcia.BsAs).,10276653,316,77733,0
175,61507091,Angel Locsin,143redangel,2009-07-30T14:54:09.000Z,FALSE,TRUE,Republic of the Philippines :),"Volunteer, Activist, Endorser, Film & Television Actress. Instagram: @therealangellocsin Facebook: https://t.co/G8Zg8W2Vdx",12786714,511,12398,0
176,50826280,Queen Latifah,IAMQUEENLATIFAH,2009-06-25T23:59:18.000Z,FALSE,TRUE,Everywhere,"Actor/Rapper/Singer/Producer 
https://t.co/4aZi8oFsPN 
https://t.co/j2UZaEzJRM
https://t.co/XebeJrYUE8",8083781,803,6426,0
177,66561957,zooey deschanel,ZooeyDeschanel,2009-08-18T01:55:35.000Z,FALSE,TRUE,somewhere pretty awesome...,where do I begin?,5728314,655,4388,0
178,18713254,Pegg News,simonpegg,2009-01-07T06:19:34.000Z,FALSE,TRUE,Earth,This account is moderated on Simon's behalf,5586190,1,16235,0
179,401866664,.,RaffiAhmadLagi,2011-10-31T06:29:04.000Z,FALSE,FALSE,,,8384976,0,13307,0
180,26895879,NE-YO,NeYoCompound,2009-03-27T00:04:42.000Z,FALSE,TRUE,,#SelfExplanatory now. 🎙,6448890,7230,16845,0
181,18625669,Calvin Harris,CalvinHarris,2009-01-05T06:17:35.000Z,FALSE,TRUE,,FUNK WAV BOUNCES VOL.2 OUT NOW,11849769,3017,242,0
182,8161232,Richard Branson,richardbranson,2007-08-13T15:20:18.000Z,FALSE,TRUE,,"Tie-loathing adventurer, philanthropist & troublemaker, who believes in turning ideas into reality. Astronaut 001, otherwise known as Dr Yes at @virgin!",12652777,978,26576,0
183,28897926,Ciara,ciara,2009-04-04T23:53:24.000Z,FALSE,TRUE,,#BetterThangsRemix ft. @IAMSUMMERWALKER @GloTheofficial OUT NOW! https://t.co/rnQxXd5ecG,11790901,59,12329,0
184,14824849,Steve Martin,SteveMartinToGo,2008-05-18T21:33:55.000Z,FALSE,TRUE,Cloistering,My new book with Harry Bliss is about to drop: https://t.co/TAkGI0jqab,8734918,397,965,0
185,142204481,Daniel Alves,DaniAlvesD2,2010-05-10T07:33:06.000Z,FALSE,TRUE,Mundo,"Dani Alves!! ( Juazeiro, Bahia, Brasil, 6 de maio de 1983),ATLETA PROFISSIONAL! Maior vencedor da história do futebol CLUB ATUAL: PUMAS DE MÉXICO 🇲🇽",9416425,439,8588,0
186,30782495,KELENDRIA ROWLAND,KELLYROWLAND,2009-04-13T02:15:13.000Z,FALSE,TRUE,,,6958497,1706,14479,0
187,19818494,fearne cotton,Fearnecotton,2009-01-31T15:28:48.000Z,FALSE,TRUE,london,Mum/wife/Broadcaster/founder of happy place,6726792,571,20801,0
188,155927976,Rio Ferdinand,rioferdy5,2010-06-15T14:47:40.000Z,FALSE,TRUE,www.neweraglobalsports.com,Official Twitter Account of Rio Ferdinand / Media & Commercial Enquiries - Ingenious@neweraltd.co.uk / @_Jmallen,11528064,724,22527,0
189,42519612,Floyd Mayweather,FloydMayweather,2009-05-26T00:08:06.000Z,FALSE,TRUE,"Las Vegas, NV",,7833598,488,7857,0
190,403245020,Luke Hemmings,Luke5SOS,2011-11-02T06:59:37.000Z,FALSE,TRUE,He/Him,,10193003,18627,9494,0
191,541561178,s h i r e e n,shireensungkar,2012-03-31T11:03:33.000Z,TRUE,FALSE,,,13,1,0,0
192,15224867,Anderson Cooper,andersoncooper,2008-06-24T22:37:59.000Z,FALSE,TRUE,New York,CNN/ 60Minutes. Podcast “All There Is.” Link below,9899263,318,18384,0
193,33804533,Fabio Porchat,FabioPorchat,2009-04-21T04:04:03.000Z,FALSE,TRUE,"Rio de Janeiro, Brazil","Que História é Essa, Porchat? Papo de Segunda e Porta dos Fundos! Ator, humorista e apresentador",9221421,1346,14510,0
194,97865628,Farhan Akhtar,FarOutAkhtar,2009-12-19T09:37:49.000Z,FALSE,TRUE,"Mumbai, India",Writer. Director. Actor. Producer. Singer/Songwriter. Founder @MardOfficial Initiative | @UN_Women Goodwill Ambassador(South Asia),12614839,399,9421,0
195,15460081,Jennette McCurdy,jennettemccurdy,2008-07-16T21:36:31.000Z,FALSE,TRUE,,,5565653,34016,230,0
196,126676337,Gusttavo Lima,gusttavo_lima,2010-03-26T16:47:47.000Z,FALSE,TRUE,Goiânia/GO,Perfil Oficial... Brazilian Singer. ⬇️Confira meu último EP “Buteco Goiânia⬇️ ❤️🏛,15036634,788,20909,0
197,48177728,BITCHIMBELLATHORNE,bellathorne,2009-06-18T00:25:58.000Z,FALSE,TRUE,,"number one book, number one new movie:) wow. love u guys thank u 🔥",6492454,6986,77161,0
198,20508222,Holly Willoughby,hollywills,2009-02-10T11:50:59.000Z,FALSE,TRUE,London,I was introduced to this by a twitter legend! Ambassador for Garnier UK and Marks & Spencer and author of #reflections... link below to preorder.,7291997,287,7321,0
199,104974333,Juan Luis Guerra,JuanLuisGuerra,2010-01-14T23:52:20.000Z,FALSE,TRUE,"Santo Domingo, RD","Músico, compositor, arreglista, cantante y productor dominicano.",7631216,65,1648,0
200,117778179,T.I.,Tip,2010-02-26T15:47:13.000Z,FALSE,TRUE,"Atlanta, GA",#TheLIBRA ♎️⚖️ IG: @Troubleman31 Iser@wmeagency.com,9214074,720,19715,0
201,19329393,Perez Hilton,PerezHilton,2009-01-22T06:47:48.000Z,FALSE,TRUE,"Los Angeles, CA","This is the account for https://t.co/3bay4JN1U1. For the man himself, follow @ThePerezHilton For booking inquiries, email Bookings@perezhilton.com",5504768,545,364667,0
202,16812787,Dwight Howard,DwightHoward,2008-10-16T19:42:00.000Z,FALSE,TRUE,Atl,Be Great,6363231,7025,23537,0
203,29749448,CHAYANNE,CHAYANNEMUSIC,2009-04-08T16:09:19.000Z,FALSE,TRUE,"Miami, Florida",Twitter oficial de Chayanne® / Escucha “Como Tú y Yo” aquí 👇🏼,9296262,930,5081,0
204,17549677,Ricardo Arjona ®,Ricardo_Arjona,2008-11-22T00:40:10.000Z,FALSE,TRUE,,Y es tanta mi fe que aunque no tengo jardín... ya compré una podadora.,10473983,34,4937,0
205,183230911,Alia Bhatt,aliaa08,2010-08-26T13:37:26.000Z,FALSE,TRUE,,Beautifully chaotic :),21665392,223,5614,0
206,186712788,jose marie viceral,vicegandako,2010-09-04T05:12:31.000Z,FALSE,TRUE,Earth,Supermodel turned actress turned horse,14786407,498,24553,0
207,154280902,Zendaya,Zendaya,2010-06-10T21:08:45.000Z,FALSE,TRUE,,,21279773,1676,58293,0
208,79327591,Dulce Maria,DulceMaria,2009-10-03T00:22:58.000Z,FALSE,TRUE,,ORIGEN 🏹 disponible en todas las plataformas digitales  instagram @dulcemaria,7181000,895,33535,0
209,58233603,Ian Somerhalder,iansomerhalder,2009-07-19T16:36:43.000Z,FALSE,TRUE,The Universe,Damon&Stefan have a bourbon.We have worked so hard on this.If you are 21 yrs old in the USA or legal drinking age go to our website 👇so we can share with you.,7112566,730,10113,0
210,23613479,Kris Jenner,KrisJenner,2009-03-10T16:38:12.000Z,FALSE,TRUE,CLOUD NINE,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",12644826,294,14378,0
211,26053643,Jimmy Kimmel,jimmykimmel,2009-03-23T18:05:56.000Z,FALSE,TRUE,Los Angeles,Businessperson,11823029,854,7994,0
212,27042513,Hugh Jackman,RealHughJackman,2009-03-27T16:45:10.000Z,FALSE,TRUE,Sydney ,,15016516,28,4227,0
213,59156773,Luan Santana 🫀,luansantana,2009-07-22T15:35:59.000Z,FALSE,TRUE,Brasil,Cantor e Compositor,11786324,3777,14747,0
214,153694176,IGGY AZALEA,IGGYAZALEA,2010-06-09T06:10:41.000Z,FALSE,TRUE,,None of your business,7605321,1491,10681,0
215,102729125,Galilea Montijo,GalileaMontijo,2010-01-07T16:49:44.000Z,FALSE,TRUE,Mexico DF,Conductora-Actress/TVhost instagram:galileamontijo https://t.co/95FwhBv7UX,7311984,1346,22601,0
216,54829997,Anushka Sharma,AnushkaSharma,2009-07-08T07:30:37.000Z,FALSE,TRUE,,illegitimi non carborundum . Anyone spreading hatred will be blocked .,23309306,118,4707,0
217,27989078,ROBERT KARDASHIAN,robkardashian,2009-03-31T23:07:50.000Z,FALSE,TRUE,,snapchat: 👻 robphuckedme Instagram: robkardashianofficial,7213144,1329,1712,0
218,25421094,AKON,Akon,2009-03-20T00:35:33.000Z,FALSE,TRUE,,,6163437,1,1882,0
219,19018401,Jason Mraz,jason_mraz,2009-01-15T11:16:33.000Z,FALSE,TRUE,Earth,Celebrating the 20th Anniversary of Waiting for My Rocket to Come with a special digital Expanded Edition – out now! Buy / Stream: https://t.co/NQ9sgosQqQ,5226923,61,4785,0
220,73443014,Nina Dobrev,ninadobrev,2009-09-11T18:00:49.000Z,FALSE,TRUE,,Where ever you go... there you are. Going day by day... so let's see where it takes me! Namaste.,7008761,147,7476,0
221,16721910,Omar Chaparro,OMARCHAPARRO,2008-10-13T15:12:41.000Z,FALSE,TRUE,facebook.com/omarchaparro,Entretenedor y Cuchara. Contacto ™️@NadirAssis 🎼@Martinfabianr ____🎬@talentontheroad,7502201,1599,32103,0
222,151123001,Sergio Ramos,SergioRamos,2010-06-02T17:17:33.000Z,FALSE,TRUE,"Madrid, Spain",🦁 YOU HAVE THE POWER TO MAKE BEAUTIFUL THINGS,19739221,731,4372,0
223,41384170,Rodrigo Scarpa,rodrigovesgo,2009-05-20T15:47:49.000Z,FALSE,TRUE,"Florida, USA","Apresentador , Repórter e Investidor Curioso . Conheça meu Instagram @rodrigoscarpa e o https://t.co/rJbqSjjuDo",5463083,2294,11193,0
224,313913938,Javier Mascherano,Mascherano,2011-06-09T12:23:45.000Z,FALSE,TRUE,,,8082569,377,1839,0
225,44588485,Chetan Bhagat,chetan_bhagat,2009-06-04T10:30:19.000Z,FALSE,TRUE,Mumbai,Author. Columnist. Screenwriter. Motivational Speaker. Youtuber.,12505632,169,16618,0
226,403255314,Calum Hood,Calum5SOS,2011-11-02T07:27:56.000Z,FALSE,TRUE,"Sydney, Australia",,7027154,14281,15161,0
227,618420295,Javier “Chicharito” Hernandez,CH14_,2012-06-25T20:38:36.000Z,FALSE,TRUE,,@LAGalaxy,8829750,476,2624,0
228,62513246,J.K. Rowling,jk_rowling,2009-08-03T13:23:45.000Z,FALSE,TRUE,Scotland,Writer sometimes known as Robert Galbraith,13968159,1039,15472,0
229,29547045,FLO RIDA,official_flo,2009-04-07T21:14:47.000Z,FALSE,TRUE,"Miami, FL",“What a Night” is out everywhere now! freezy@imgstrongarm.com IMG/STRONGARM,4814647,2139,24120,0
230,19877186,Chelsea Handler,chelseahandler,2009-02-01T21:13:36.000Z,FALSE,TRUE,"Los Angeles, CA",Tickets on sale for my Vaccinated And Horny stand-up tour | Dear Chelsea Podcast Season 2 out now | Stream my stand-up special “Evolution” on @hbomax🍊,7765640,623,13231,0
231,170428440,atademirer,atademirer,2010-07-24T20:21:51.000Z,FALSE,TRUE,istanbul,,6985997,165,2422,0
232,101928415,Scott Disick,ScottDisick,2010-01-05T02:15:37.000Z,FALSE,TRUE,NY-LA,For all inquiries please email matt@disickcorp.com Go check out my brand: https://t.co/BjLamqKdd2,6670691,23,2798,0
233,262881419,Cheryl,CherylOfficial,2011-03-08T23:24:59.000Z,FALSE,TRUE,,Live In Love 💖✨🌈,5607214,937,7381,0
234,213745334,Luis Suárez,LuisSuarez9,2010-11-09T17:56:06.000Z,FALSE,TRUE,Uruguay,"Selección Uruguaya (@Uruguay) & Club Nacional de Football (@Nacional) player. Born in Salto, Uruguay 24 January 1987",17328302,116,1736,0
235,33801019,Parineeti Chopra,ParineetiChopra,2009-04-21T03:51:35.000Z,FALSE,TRUE,,Wandering Hedonist 🌟🌈 Instagram - @Parineetichopra.,14625795,237,8994,0
236,47786101,Robert Downey Jr,RobertDowneyJr,2009-06-17T00:12:08.000Z,FALSE,TRUE,,You know who I am.,18015592,5,927,0
237,205011496,Gonzalo Higuaín,G_Higuain,2010-10-19T23:45:32.000Z,FALSE,TRUE,"Torino, Piemonte",Esta es mi cuenta oficial.Hasta la victoria siempre.Gracias. Instagram Oficial : ghiguain20_9,6442611,223,382,0
238,17020962,Jimmy Carr,jimmycarr,2008-10-28T13:39:56.000Z,FALSE,TRUE,,"Watch my specials, get tour tickets and my new book here:
https://t.co/E00e4jNn09",6770152,425,5000,0
239,48410093,Tom Cruise,TomCruise,2009-06-18T16:50:46.000Z,FALSE,TRUE,Worldwide,Actor. Producer. Running in movies since 1981.,6956646,49989,10860,0
240,23561980,Kendrick Lamar,kendricklamar,2009-03-10T05:44:26.000Z,FALSE,TRUE,,@pglang,12265141,511,4132,0
241,26589987,Serena Williams,serenawilliams,2009-03-25T21:00:33.000Z,FALSE,TRUE,Somewhere over the Rainbow,"Living, Loving, and working to help you.",10718820,373,14704,0
242,39203045,Residente,Residente,2009-05-11T06:01:58.000Z,FALSE,TRUE,Puerto Rico ,El papá de Milo,6285998,1799,29750,0
243,58528137,Adam Levine,adamlevine,2009-07-20T17:12:25.000Z,FALSE,TRUE,"Los Angeles, CA",man in a suitcase.,7819671,13210,5969,0
244,68844197,Carlos Loret de Mola,CarlosLoret,2009-08-26T00:00:09.000Z,FALSE,TRUE,"México, DF.",Reportero. #Loret en @latinus_us Columna en @El_Universal_Mx  #AsíLasCosasConLoret en @WRadioMexico. Colaborador del @WashingtonPost @postopinion_es,9391856,2069,103715,0
245,527526077,Jeremy Clarkson,JeremyClarkson,2012-03-17T14:49:48.000Z,FALSE,TRUE,,I am a still small voice of calm and reason.,7920338,199,7972,0
246,43394391,Ana Hickmann,ahickmann,2009-05-29T19:45:07.000Z,FALSE,TRUE,,Empresária e Apresentadora de TV,6161869,290,26712,0
247,275558381,أ. د. طارق الحبيب,Talhabeeb,2011-04-01T14:34:32.000Z,FALSE,TRUE,المملكة العربية السعودية,بروفسور واستشاري الطب النفسي | الأمين العام لاتحاد الأطباء النفسيين العرب | للاستشارات 966112296669+| | لتنسيق الدورات 966509880909+| | snapchat: t.alhabeeb,6582315,47,44967,0
248,274119641,Vanessa Hudgens,VanessaHudgens,2011-03-29T19:28:34.000Z,FALSE,TRUE,,🔮,6633364,128,4591,0
249,122969292,Dr.TareqAlSuwaidan,TareqAlSuwaidan,2010-03-14T14:33:12.000Z,FALSE,TRUE,Kuwait,مؤسس مشروع عمران لنهضة الأمة باحث ومفكر وداعية إسلامي، مدرب محترف في مجالات الإدارة والقيادة، رئيس مجلس إدارة مجموعة شركات الإبداع,9910660,12,21834,0
250,215952307,James Corden,JKCorden,2010-11-15T11:40:04.000Z,FALSE,TRUE,"Los Angeles, CA","Sometimes it’s James, sometimes it’s the @latelateshow digital team. We dont read DMs. x",10872293,2537,13901,0
251,403246803,michael clifford,Michael5SOS,2011-11-02T07:04:18.000Z,FALSE,TRUE,he/him,just a person i guess +1 323-310-3790,10094266,14036,12809,0
252,20565284,Ellie Goulding,elliegoulding,2009-02-11T02:15:58.000Z,FALSE,TRUE,,🕊| Let It Die OUT NOW | Higher Than Heaven PRE ORDER NOW 🌍,6311485,672,18570,0
253,405728790,Cameron Dallas,camerondallas,2011-11-05T18:20:57.000Z,FALSE,TRUE,,Co-Founder of @Fanfixio Business - camdallas2022@gmail.com,14711907,519,1475,0
254,236636515,Joaquín López-Dóriga,lopezdoriga,2011-01-11T01:32:54.000Z,FALSE,TRUE,Ciudad de México,"🇺🇦Periodista #RadioFórmula #TeleFórmula #Milenio Facebook: https://t.co/NBp4gTHdV6 #Pumas YouTube, Instagram, Spotify, Telegram: https://t.co/t7VfEMc7a9",8038624,1925,434856,0
255,68977380,Kiran Bedi,thekiranbedi,2009-08-26T13:32:38.000Z,FALSE,TRUE,India,"Indian Police Service (Rtd), Fmr Lt Governor Puducherry, Phd IIT Delhi, Author-Fearless Governance, Magsaysay Awardee, NGOs: @IVFoundation & @NavjyotiIF",12214589,432,38884,0
256,63695781,Raisa Andriana,raisa6690,2009-08-07T11:36:31.000Z,FALSE,TRUE,,"I'm a singer, in love forever with it. In it for the love of music, not for the glitter and gold :) Contact : Boim - adryboim@junirecords.com",9334031,435,27076,0
257,76294950,Anupam Kher,AnupamPKher,2009-09-22T09:53:46.000Z,FALSE,TRUE,"Mumbai, India",Actor/Teacher/MotivationalSpeaker/UN Ambassador @HeForShe/Author/Padma Shri/PadmaBhushan,20097902,214,42080,0
258,409486555,Michelle Obama,MichelleObama,2011-11-10T20:13:01.000Z,FALSE,TRUE,"Washington, DC","Girl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief. #TheLightWeCarry",22182782,17,2051,0
259,54951973,Mary J. Blige,maryjblige,2009-07-08T16:48:22.000Z,FALSE,TRUE,,https://t.co/R4MCjOP3vg,6220931,318,7149,0
260,65151248,Serginho Groisman,oserginho,2009-08-12T20:31:30.000Z,FALSE,TRUE,Brasil,"Serginho Groisman Twitter oficial. Jornalista,dirijo e apresento programas de TV. Facebook serginhogroisman",6216657,743,9584,0
261,19554706,Demi Moore,justdemi,2009-01-26T20:21:06.000Z,FALSE,TRUE,,,4421620,342,5504,0
262,197807757,KATH 🐘,bernardokath,2010-10-02T14:30:30.000Z,FALSE,TRUE,,"In order to be irreplaceable, one must always be different.",10483483,568,6621,0
263,75974281,Samuel L. Jackson,SamuelLJackson,2009-09-21T06:47:04.000Z,FALSE,TRUE,,,9090393,862,3887,0
264,24741517,Nicole Scherzinger,NicoleScherzy,2009-03-16T18:28:02.000Z,FALSE,TRUE,"Los Angeles, CA","When you are born in a world you don't fit in, it's because you were born to help create a new one.",5011974,340,10961,0
265,7428362,Black Eyed Peas,bep,2007-07-12T13:25:51.000Z,FALSE,TRUE,Los Angeles,"""SIMPLY THE BEST"" ft. @anitta & @elalfa18 out now! https://t.co/pShqqQX8cc",4643920,42011,4440,0
266,266644093,okan bayulgen,okanbayulgen,2011-03-15T15:24:29.000Z,FALSE,TRUE,,"makinakafa, münzevi...",6961415,5438,6502,0
267,257861295,INDONESIAinLOVE,INDONESIAinLOVE,2011-02-26T10:44:49.000Z,FALSE,FALSE,Indonesia,"Top News, Ilmu Pengetahuan & Breaking News || mencintai Indonesia ❤ saja tidak cukup, buat Indonesia mencintai kamu ❤",4987391,53,61370,0
268,66959303,Amr Khaled,amrkhaled,2009-08-19T09:42:24.000Z,FALSE,TRUE,Egypt,أتواصل معكم يوميًا علي صفحتي الشخصية لنشر الخير والأمل والعمل الصالح . ~ عمرو خالد https://t.co/rXZBFCb3jf,11044467,14,19760,0
269,20567939,MeekMill,MeekMill,2009-02-11T03:15:04.000Z,FALSE,TRUE,Killadelphia,I just wanna see the sun shine tomorrow @dreamchasers #hustler,11419667,1494,17361,0
270,17386885,antanddec,antanddec,2008-11-14T13:04:56.000Z,FALSE,TRUE,United Kingdom,,6854257,824,16048,0
271,7.89098E+17,CasillasWorld,casillasworld,2016-10-20T13:37:52.000Z,TRUE,FALSE,@IkerCasillas,Ahora me podeis encontrar en @IkerCasillas,0,0,1,0
272,27725199,Rita Ora,RitaOra,2009-03-30T20:49:02.000Z,FALSE,TRUE,London,Barricades with @netskymusic out now⚡,6507607,1668,14359,0
273,38741679,Luisana Lopilato,lulopilato,2009-05-08T20:51:39.000Z,FALSE,TRUE,"Buenos Aires, Argentina",Luisana Lopilato Official Twitter account. Actriz argentina.,6031348,105,7803,0
274,43132532,FIUK 🎸🚀💥,Fiuk,2009-05-28T15:38:39.000Z,FALSE,TRUE,,fiuk@seainfluencers.com.br,5441641,1155,28399,0
275,19571299,Nick Cannon,NickCannon,2009-01-27T01:44:34.000Z,FALSE,TRUE,,MR. NCREDIBLE aka THE KING of RAW&B,4668489,5795,30562,0
276,3309596149,•Bambang Pamungkas•,bepe20s,2015-08-08T10:21:12.000Z,FALSE,FALSE,•Jakarta - Indonesia•,•Another side of Bambang Pamungkas• •Contact: thenekatchef@gmail.com•,1011,8,104,0
277,51509917,Sandy Leah,SandyLeah,2009-06-27T18:16:25.000Z,FALSE,TRUE,"Campinas - SP, Brasil",Singer / Songwriter,5970951,104,5643,0
278,34738598,Miranda Lambert,mirandalambert,2009-04-23T21:37:36.000Z,FALSE,TRUE,USA,New album 'Palomino' out now: https://t.co/GLmNHcV5jU,6799901,248,6194,0
279,20490840,Angel Rivera,Angelluisr,2009-02-10T04:02:59.000Z,FALSE,TRUE,"Florida, USA",Founder & CEO @VAGARiEnergy @VaderaCapital | @Forbes Contributor,1125036,120,526,0
280,310072711,Nash Grier,Nashgrier,2011-06-03T04:34:15.000Z,FALSE,TRUE,LA,"Part-time video creator, Full-time dad",6232496,994,32721,0
281,41626669,bunga citra lestari,bclsinclair,2009-05-21T17:03:32.000Z,FALSE,FALSE,"Jakarta, Indonesia",Official Twitter of Bunga Citra Lestari. Indonesian Female Singer & Multi-Talented Actress,5781335,142,9744,0
282,150566311,Demet Akalin,DemetAkalin,2010-06-01T07:29:05.000Z,FALSE,TRUE,"Istanbul, TR",Demet Akalın resmi Twitter hesabı / Demet Akalın official Twitter account. Facebook: https://t.co/zob03eyysy,6783139,419,91309,0
283,64038747,Yeng Constantino,YengPLUGGEDin,2009-08-08T20:45:18.000Z,FALSE,TRUE,PILIPINAS KONG MAHAL!,Singer/Songwriter. VLOG ⤵️,7421808,953,42733,0
284,23544596,Mindy Kaling,mindykaling,2009-03-10T02:29:28.000Z,FALSE,TRUE,Los Angeles,new money,11518094,918,20983,0
285,8.90534E+17,S,siwon407,2017-07-27T11:25:59.000Z,TRUE,FALSE,,,0,0,0,0
286,23065354,Mac,MacMiller,2009-03-06T13:52:47.000Z,FALSE,TRUE,,Circles. January 17.,7902573,1244,206,0
287,265982289,David de Gea,D_DeGea,2011-03-14T13:03:14.000Z,FALSE,TRUE,,⚽ Goalkeeper @ManUtd 🇪🇸 International with @SeFutbol ♦️ Founder & President @RebelsGaming,14177606,261,2778,0
288,140750163,Juan Mata García,juanmata8,2010-05-06T08:44:21.000Z,FALSE,TRUE,,Player of @galatasaraySK 🦁♥️💛. Member of @CommonGoalOrg ⚽️❤️🌎 https://t.co/Q7jzW2MupH,8027057,631,3132,0
289,32453930,Tiger Woods,TigerWoods,2009-04-17T15:48:12.000Z,FALSE,TRUE,"Jupiter Island, FL","Official Twitter account of Tiger Woods. Father, Golfer, Entrepreneur. Tweets from TGR Ventures are signed – TGR",6662416,31,1366,0
290,156132825,Mike Tyson,MikeTyson,2010-06-16T03:10:23.000Z,FALSE,TRUE,,Shop official Mike Tyson apparel 👇🏾,5897096,413,6859,0
291,23006794,Lenny Kravitz,LennyKravitz,2009-03-06T00:51:27.000Z,FALSE,TRUE,,"#LetLoveRule +1 305-526-4614
https://t.co/Qkg5TlyO1z",4780763,1701,3199,0
